pair_ID	relatedness_score	entailment_judgment
8464	NEUTRAL	3.91182
8465	NEUTRAL	3.3451562
8466	NEUTRAL	3.3616335
8467	NEUTRAL	3.1702218
8468	NEUTRAL	3.8136244
8472	NEUTRAL	3.541036
8473	NEUTRAL	3.0466487
8477	NEUTRAL	3.5994012
8478	NEUTRAL	4.188194
8480	NEUTRAL	4.0509663
8485	NEUTRAL	3.777526
8487	NEUTRAL	3.8475533
8488	NEUTRAL	4.028405
8491	NEUTRAL	3.9959717
8495	CONTRADICTION	3.5907648
8496	NEUTRAL	3.8045387
8497	NEUTRAL	4.045742
8498	NEUTRAL	3.9258394
8499	NEUTRAL	4.0610294
8503	NEUTRAL	3.9490314
8508	NEUTRAL	3.7845907
8509	NEUTRAL	3.7843199
8510	NEUTRAL	3.6687865
8513	NEUTRAL	3.8225522
8515	CONTRADICTION	3.9452496
8518	NEUTRAL	3.4261894
8519	NEUTRAL	3.5482194
8522	NEUTRAL	3.5464072
8523	NEUTRAL	3.7205558
8526	NEUTRAL	3.8562274
8527	NEUTRAL	3.7240448
8531	NEUTRAL	3.8332949
8533	NEUTRAL	3.967729
8534	NEUTRAL	3.749847
8535	NEUTRAL	4.016604
8539	NEUTRAL	3.701004
8540	NEUTRAL	4.0940795
8542	NEUTRAL	3.9794788
8544	NEUTRAL	3.9756794
8545	NEUTRAL	3.837665
8546	NEUTRAL	3.2820086
8547	NEUTRAL	3.2014875
8549	NEUTRAL	3.2125773
8550	NEUTRAL	3.8517323
8552	NEUTRAL	3.8090873
8553	NEUTRAL	3.763682
8554	CONTRADICTION	3.6351647
8556	NEUTRAL	3.6273656
8557	NEUTRAL	3.6796637
8559	NEUTRAL	3.9383135
8560	NEUTRAL	3.7000585
8565	NEUTRAL	3.7216105
8568	NEUTRAL	3.471774
8570	NEUTRAL	4.1557126
8573	NEUTRAL	4.044204
8575	NEUTRAL	4.164175
8577	NEUTRAL	3.8336735
8579	NEUTRAL	3.776318
8580	NEUTRAL	3.4094553
8583	NEUTRAL	4.137369
8585	NEUTRAL	3.981843
8587	NEUTRAL	3.8923397
8591	NEUTRAL	3.4042754
8592	NEUTRAL	3.3719254
8595	NEUTRAL	3.9754186
8599	NEUTRAL	3.9399638
8602	NEUTRAL	3.917379
8603	NEUTRAL	3.6814437
8604	NEUTRAL	3.749391
8605	NEUTRAL	3.5732164
8612	NEUTRAL	3.5057888
8615	ENTAILMENT	3.851717
8616	NEUTRAL	3.9274569
8617	NEUTRAL	3.9442492
8619	NEUTRAL	3.9385347
8621	NEUTRAL	3.901641
8623	NEUTRAL	3.9460187
8625	NEUTRAL	3.6722255
8628	NEUTRAL	4.0348945
8634	NEUTRAL	4.125906
8638	NEUTRAL	4.2142706
8640	NEUTRAL	3.8814712
8641	NEUTRAL	3.978282
8642	NEUTRAL	3.8316407
8643	NEUTRAL	4.0808244
8644	NEUTRAL	4.0035887
8648	NEUTRAL	4.1150537
8650	NEUTRAL	3.7344966
8652	CONTRADICTION	3.9607253
8653	NEUTRAL	3.84192
8654	NEUTRAL	4.079078
8655	ENTAILMENT	3.9817605
8659	NEUTRAL	4.0423994
8661	NEUTRAL	4.0743833
8662	NEUTRAL	4.025347
8666	NEUTRAL	4.0508037
8667	NEUTRAL	4.0118227
8670	NEUTRAL	4.0170236
8671	NEUTRAL	3.9053102
8672	NEUTRAL	3.7876139
8673	NEUTRAL	4.0824943
8677	NEUTRAL	4.074911
8681	NEUTRAL	4.273045
8682	NEUTRAL	4.2752204
8687	NEUTRAL	4.019764
8688	NEUTRAL	4.046933
8693	NEUTRAL	4.014765
8694	NEUTRAL	3.8110294
8695	NEUTRAL	4.016716
8698	NEUTRAL	3.913076
8701	NEUTRAL	3.9650507
8703	NEUTRAL	3.9560122
8704	NEUTRAL	3.900298
8706	NEUTRAL	3.5794907
8707	NEUTRAL	3.8471184
8710	NEUTRAL	3.2261147
8711	NEUTRAL	3.3452964
8713	NEUTRAL	2.8728938
8715	NEUTRAL	3.8978782
8717	ENTAILMENT	3.8717728
8718	NEUTRAL	3.4337924
8720	NEUTRAL	3.9563622
8721	ENTAILMENT	3.895524
8722	ENTAILMENT	3.853547
8723	NEUTRAL	3.738554
8725	NEUTRAL	3.8759847
8726	NEUTRAL	4.0265203
8729	NEUTRAL	3.8546844
8730	NEUTRAL	3.9560413
8731	NEUTRAL	3.9606404
8732	NEUTRAL	4.0494075
8733	NEUTRAL	4.0223894
8734	NEUTRAL	3.6206408
8735	NEUTRAL	3.9270806
8736	NEUTRAL	3.8024096
8737	NEUTRAL	4.0381103
8740	NEUTRAL	3.9110584
8744	NEUTRAL	3.9497585
8745	NEUTRAL	4.063368
8747	NEUTRAL	3.989068
8752	NEUTRAL	4.0741453
8754	NEUTRAL	4.06533
8755	NEUTRAL	3.9537573
8758	NEUTRAL	3.9919772
8761	NEUTRAL	3.8836212
8762	NEUTRAL	3.9417925
8763	NEUTRAL	3.8154945
8764	NEUTRAL	3.837881
8765	NEUTRAL	3.7660594
8769	CONTRADICTION	3.9775877
8770	NEUTRAL	4.1052256
8771	NEUTRAL	4.115568
8772	NEUTRAL	2.4776442
8773	CONTRADICTION	2.5788882
8774	CONTRADICTION	2.9794726
8776	NEUTRAL	2.6095486
8778	NEUTRAL	3.8341007
8780	NEUTRAL	3.9111943
8782	NEUTRAL	3.3047433
8785	NEUTRAL	3.821722
8788	NEUTRAL	3.7946544
8789	NEUTRAL	3.902586
8793	NEUTRAL	3.3002186
8795	NEUTRAL	3.8037748
8797	NEUTRAL	3.9038692
8798	NEUTRAL	3.745677
8799	NEUTRAL	3.9092698
8802	NEUTRAL	3.8112059
8803	NEUTRAL	3.89929
8804	NEUTRAL	3.6176233
8807	NEUTRAL	4.0991926
8808	NEUTRAL	3.7785096
8809	NEUTRAL	3.9866333
8810	NEUTRAL	4.08508
8811	NEUTRAL	3.9244676
8812	NEUTRAL	3.8424368
8817	NEUTRAL	4.0377264
8818	NEUTRAL	3.93641
8819	NEUTRAL	4.048252
8820	NEUTRAL	3.9343162
8821	NEUTRAL	4.0195665
8824	NEUTRAL	3.7768612
8825	NEUTRAL	3.8645382
8826	NEUTRAL	3.8559928
8827	NEUTRAL	3.834649
8828	NEUTRAL	4.1375327
8829	ENTAILMENT	4.1006513
8831	NEUTRAL	4.0471997
8833	NEUTRAL	3.9092083
8835	NEUTRAL	3.5386515
8837	NEUTRAL	3.9548554
8839	NEUTRAL	4.0204186
8840	NEUTRAL	3.9020858
8843	NEUTRAL	3.8439903
8845	NEUTRAL	3.54207
8847	NEUTRAL	3.5810041
8849	NEUTRAL	3.9931636
8850	NEUTRAL	3.9248605
8851	NEUTRAL	4.0409117
8853	NEUTRAL	3.9439573
8857	NEUTRAL	3.9970732
8860	NEUTRAL	4.015526
8861	NEUTRAL	3.9643602
8863	NEUTRAL	4.038194
8864	NEUTRAL	3.9743981
8865	NEUTRAL	4.098359
8866	NEUTRAL	3.941893
8868	NEUTRAL	3.987761
8870	NEUTRAL	4.0514884
8871	NEUTRAL	3.6915674
8872	NEUTRAL	3.2314074
8874	NEUTRAL	3.6603856
8877	NEUTRAL	3.8033757
8880	NEUTRAL	3.1173153
8881	NEUTRAL	1.295052
8882	NEUTRAL	3.573319
8883	NEUTRAL	3.1526694
8884	NEUTRAL	3.0244641
8885	NEUTRAL	3.665864
8886	NEUTRAL	3.776475
8887	NEUTRAL	3.6291842
8889	NEUTRAL	3.2649279
8890	NEUTRAL	2.842855
8891	NEUTRAL	3.2352977
8893	NEUTRAL	2.824349
8895	NEUTRAL	4.055085
8896	NEUTRAL	4.0583897
8897	NEUTRAL	4.0346785
8898	NEUTRAL	4.090886
8899	NEUTRAL	4.0125113
8900	ENTAILMENT	4.2166247
8904	ENTAILMENT	4.0320625
8905	ENTAILMENT	3.9966803
8906	NEUTRAL	4.058817
8909	ENTAILMENT	4.0601196
8910	NEUTRAL	3.960991
8911	NEUTRAL	3.9972687
8912	NEUTRAL	3.6273375
8919	NEUTRAL	2.8585157
8920	NEUTRAL	2.3828554
8921	NEUTRAL	3.9428978
8922	NEUTRAL	4.117968
8923	NEUTRAL	3.9322686
8925	NEUTRAL	4.124311
8927	NEUTRAL	3.290866
8928	NEUTRAL	4.110717
8929	NEUTRAL	4.0465126
8930	CONTRADICTION	3.5773535
8931	CONTRADICTION	3.6133075
8933	NEUTRAL	3.9879436
8935	CONTRADICTION	3.1759434
8939	NEUTRAL	4.2360306
8940	ENTAILMENT	4.2310996
8946	NEUTRAL	4.219571
8947	NEUTRAL	4.029286
8950	NEUTRAL	4.03612
8951	NEUTRAL	3.8230486
8953	NEUTRAL	3.8277779
8954	NEUTRAL	3.682487
8960	ENTAILMENT	3.8572378
8962	NEUTRAL	3.7614431
8968	NEUTRAL	3.6102624
8969	NEUTRAL	3.5214858
8970	NEUTRAL	3.7195678
8971	NEUTRAL	3.6884432
8974	NEUTRAL	3.712349
8975	NEUTRAL	3.8826962
8979	NEUTRAL	3.8657928
8981	NEUTRAL	3.8163056
8984	NEUTRAL	3.987349
8985	NEUTRAL	3.9649515
8989	NEUTRAL	3.88657
8990	NEUTRAL	3.9872766
8991	NEUTRAL	3.9638753
8993	NEUTRAL	3.9192963
8995	NEUTRAL	3.8420925
8997	NEUTRAL	3.9054494
9002	NEUTRAL	3.0686097
9003	NEUTRAL	3.8453493
9004	NEUTRAL	4.044965
9007	NEUTRAL	4.05176
9008	NEUTRAL	3.897838
9009	NEUTRAL	3.6200314
9010	NEUTRAL	3.5801902
9012	NEUTRAL	3.1416593
9013	NEUTRAL	3.9798589
9016	NEUTRAL	3.875484
9018	NEUTRAL	3.8243637
9020	NEUTRAL	3.1201737
9022	NEUTRAL	4.0358286
9023	NEUTRAL	4.0304413
9025	NEUTRAL	3.8620524
9026	NEUTRAL	3.4909425
9027	NEUTRAL	3.5632043
9032	ENTAILMENT	3.9596987
9034	NEUTRAL	3.81355
9042	NEUTRAL	3.8860884
9043	NEUTRAL	3.904717
9047	NEUTRAL	3.8752837
9048	NEUTRAL	3.9028301
9049	NEUTRAL	3.7127523
9052	NEUTRAL	3.7454567
9055	NEUTRAL	3.0290422
9057	ENTAILMENT	3.344299
9059	CONTRADICTION	3.9711108
9060	NEUTRAL	3.7200956
9061	NEUTRAL	3.8099813
9062	NEUTRAL	3.6570153
9063	NEUTRAL	3.4099894
9064	NEUTRAL	3.0293322
9065	CONTRADICTION	3.4361963
9072	NEUTRAL	3.7718544
9076	NEUTRAL	3.5623322
9079	NEUTRAL	3.892292
9081	NEUTRAL	3.897503
9082	NEUTRAL	3.5077195
9084	NEUTRAL	3.9260335
9087	NEUTRAL	3.9347472
9088	CONTRADICTION	3.9450083
9089	NEUTRAL	3.6061296
9091	NEUTRAL	3.7993326
9092	NEUTRAL	3.796383
9100	NEUTRAL	3.6030898
9104	NEUTRAL	3.9265513
9105	NEUTRAL	4.0344024
9107	NEUTRAL	3.6959357
9111	NEUTRAL	3.8361154
9112	NEUTRAL	4.0650935
9114	NEUTRAL	3.899518
9115	CONTRADICTION	3.8577194
9116	NEUTRAL	3.8164449
9118	NEUTRAL	4.0347495
9119	NEUTRAL	3.8990502
9120	NEUTRAL	4.0445557
9121	ENTAILMENT	3.829043
9122	NEUTRAL	3.866331
9123	NEUTRAL	3.9686966
9124	NEUTRAL	3.9254603
9128	NEUTRAL	3.8314419
9130	NEUTRAL	4.0341053
9135	NEUTRAL	3.8685365
9138	NEUTRAL	3.875764
9143	NEUTRAL	3.5653234
9144	NEUTRAL	3.832574
9145	NEUTRAL	3.8898473
9149	NEUTRAL	3.8647194
9151	NEUTRAL	3.2174945
9152	NEUTRAL	3.2086635
9154	NEUTRAL	3.0525808
9157	NEUTRAL	4.1551113
9158	NEUTRAL	4.004602
9162	ENTAILMENT	3.8391037
9163	NEUTRAL	3.7333808
9164	CONTRADICTION	3.4448397
9165	NEUTRAL	3.9541306
9166	NEUTRAL	3.894888
9168	NEUTRAL	3.9109073
9170	NEUTRAL	3.938496
9173	NEUTRAL	3.8246932
9174	NEUTRAL	3.882287
9175	ENTAILMENT	3.8493614
9176	CONTRADICTION	4.158055
9178	CONTRADICTION	3.6065478
9179	ENTAILMENT	4.0329247
9180	CONTRADICTION	4.095006
9182	NEUTRAL	3.536201
9190	NEUTRAL	3.8966346
9191	NEUTRAL	3.6180372
9195	NEUTRAL	4.0070124
9197	NEUTRAL	2.6327496
9199	NEUTRAL	3.346342
9201	NEUTRAL	4.0929885
9202	NEUTRAL	4.127389
9203	NEUTRAL	4.0000315
9204	NEUTRAL	4.082296
9205	NEUTRAL	4.0015397
9207	NEUTRAL	3.6765656
9209	NEUTRAL	3.792428
9210	ENTAILMENT	3.7639608
9214	ENTAILMENT	4.080515
9216	NEUTRAL	3.5466628
9217	NEUTRAL	2.5855405
9218	CONTRADICTION	2.9572864
9219	NEUTRAL	3.4884868
9220	NEUTRAL	3.9125576
9221	NEUTRAL	3.8148475
9225	CONTRADICTION	3.6493635
9226	NEUTRAL	3.280817
9227	NEUTRAL	3.0429692
9228	NEUTRAL	3.3562298
9229	NEUTRAL	3.5921412
9231	NEUTRAL	4.1493115
9232	NEUTRAL	3.738976
9234	NEUTRAL	4.244824
9237	NEUTRAL	4.2501235
9243	NEUTRAL	3.445994
9244	NEUTRAL	3.5101337
9245	NEUTRAL	3.457354
9246	NEUTRAL	3.4529033
9248	NEUTRAL	4.0824165
9251	NEUTRAL	2.4740624
9252	NEUTRAL	2.3343725
9253	NEUTRAL	2.7550244
9256	NEUTRAL	3.9098225
9257	NEUTRAL	3.9171114
9258	NEUTRAL	4.129342
9260	NEUTRAL	3.0194263
9261	NEUTRAL	3.0928993
9263	NEUTRAL	2.8738298
9265	NEUTRAL	3.9570708
9266	NEUTRAL	3.9571419
9267	ENTAILMENT	4.023061
9268	NEUTRAL	4.030675
9270	NEUTRAL	3.6916442
9271	NEUTRAL	3.7122784
9276	NEUTRAL	3.8470564
9277	NEUTRAL	3.896821
9278	NEUTRAL	3.7579675
9279	NEUTRAL	3.8384829
9282	NEUTRAL	3.8972335
9283	NEUTRAL	4.0243845
9286	NEUTRAL	3.9862494
9289	NEUTRAL	3.3412962
9290	NEUTRAL	3.573019
9291	NEUTRAL	3.7598853
9294	NEUTRAL	3.8676796
9296	NEUTRAL	4.086735
9298	NEUTRAL	4.0336213
9301	NEUTRAL	3.9735847
9302	NEUTRAL	3.9722624
9304	NEUTRAL	4.219686
9306	CONTRADICTION	3.5961165
9310	NEUTRAL	4.208227
9311	CONTRADICTION	4.108588
9312	ENTAILMENT	4.1020937
9316	NEUTRAL	4.1623654
9317	CONTRADICTION	4.0539556
9318	NEUTRAL	4.190219
9320	CONTRADICTION	4.16837
9321	NEUTRAL	4.110099
9322	NEUTRAL	4.113254
9324	NEUTRAL	3.847262
9325	NEUTRAL	3.303346
9331	NEUTRAL	3.8064485
9332	NEUTRAL	3.9648604
9333	NEUTRAL	3.873447
9334	ENTAILMENT	3.58976
9339	NEUTRAL	3.9056287
9340	NEUTRAL	3.8683891
9341	NEUTRAL	4.108185
9345	NEUTRAL	3.9009805
9346	NEUTRAL	3.516724
9347	NEUTRAL	3.8065925
9348	NEUTRAL	3.72995
9352	NEUTRAL	3.6350312
9353	NEUTRAL	3.5515413
9355	NEUTRAL	3.8448586
9357	NEUTRAL	4.0448074
9358	NEUTRAL	4.046486
9360	NEUTRAL	4.220461
9363	NEUTRAL	4.1988597
9364	NEUTRAL	3.9778934
9365	ENTAILMENT	4.2022696
9366	NEUTRAL	3.7629013
9372	NEUTRAL	3.6930752
9376	NEUTRAL	3.9837732
9378	NEUTRAL	4.1133313
9379	NEUTRAL	3.6824236
9381	NEUTRAL	3.857193
9382	NEUTRAL	3.4153857
9383	NEUTRAL	3.8307462
9384	NEUTRAL	3.8865552
9390	NEUTRAL	3.157361
9392	NEUTRAL	3.954597
9396	NEUTRAL	3.6776066
9397	NEUTRAL	3.8470654
9398	NEUTRAL	3.7751918
9399	NEUTRAL	3.6188917
9403	NEUTRAL	3.9156184
9404	NEUTRAL	3.92901
9405	NEUTRAL	3.9437394
9406	NEUTRAL	3.8208284
9409	NEUTRAL	3.9521046
9410	NEUTRAL	3.939406
9411	NEUTRAL	3.6707387
9415	NEUTRAL	3.6016002
9416	NEUTRAL	3.8248415
9417	NEUTRAL	3.799799
9418	NEUTRAL	3.838616
9419	NEUTRAL	3.8069377
9420	NEUTRAL	3.948845
9421	NEUTRAL	3.9573812
9422	NEUTRAL	4.0725303
9428	NEUTRAL	3.299653
9429	NEUTRAL	3.7422667
9432	NEUTRAL	3.8739662
9440	NEUTRAL	3.7373056
9441	NEUTRAL	3.8626547
9443	NEUTRAL	4.0733113
9446	NEUTRAL	4.032754
9450	NEUTRAL	4.0072412
9454	NEUTRAL	3.6547441
9458	NEUTRAL	4.1702023
9459	NEUTRAL	4.1808686
9460	NEUTRAL	4.1364665
9463	NEUTRAL	3.920004
9464	NEUTRAL	3.7006388
9466	NEUTRAL	3.842649
9468	NEUTRAL	3.937955
9470	NEUTRAL	3.8995118
9472	NEUTRAL	3.8915076
9474	NEUTRAL	3.809536
9476	NEUTRAL	3.8919759
9477	NEUTRAL	3.8942437
9478	NEUTRAL	4.106866
9479	ENTAILMENT	3.8870358
9480	NEUTRAL	4.13398
9481	NEUTRAL	3.6761446
9483	NEUTRAL	3.8164768
9484	NEUTRAL	3.8785853
9485	NEUTRAL	3.7987185
9486	CONTRADICTION	3.980051
9487	NEUTRAL	3.9790435
9491	NEUTRAL	3.273829
9494	NEUTRAL	4.102908
9498	NEUTRAL	3.2121634
9501	NEUTRAL	3.3084779
9503	CONTRADICTION	3.9875817
9505	NEUTRAL	2.6791334
9507	CONTRADICTION	3.5894349
9508	NEUTRAL	3.9886398
9509	NEUTRAL	4.0780263
9511	NEUTRAL	4.1214337
9513	NEUTRAL	3.9947314
9514	NEUTRAL	3.832384
9518	NEUTRAL	3.972497
9519	NEUTRAL	3.9349704
9520	NEUTRAL	3.9399066
9521	NEUTRAL	3.79911
9522	NEUTRAL	3.9011111
9523	NEUTRAL	3.9285755
9527	NEUTRAL	3.8281565
9528	NEUTRAL	3.8207426
9533	NEUTRAL	3.5357056
9534	NEUTRAL	4.0716367
9536	NEUTRAL	4.1573987
9539	NEUTRAL	4.039357
9543	NEUTRAL	4.132181
9546	NEUTRAL	4.0238557
9547	NEUTRAL	4.039335
9548	ENTAILMENT	3.9449797
9550	NEUTRAL	3.6738443
9552	ENTAILMENT	3.9986753
9553	NEUTRAL	3.7637591
9559	NEUTRAL	4.025653
9560	NEUTRAL	4.0137215
9564	NEUTRAL	4.064108
9566	NEUTRAL	4.147678
9568	NEUTRAL	3.7534304
9573	NEUTRAL	3.387866
9575	NEUTRAL	3.9733849
9582	NEUTRAL	3.0241523
9585	CONTRADICTION	3.5514693
9586	NEUTRAL	4.116747
9587	ENTAILMENT	4.131993
9588	NEUTRAL	4.108647
9589	NEUTRAL	3.1698484
9590	ENTAILMENT	2.840411
9595	NEUTRAL	4.1475368
9596	ENTAILMENT	4.1378884
9597	NEUTRAL	3.790039
9598	NEUTRAL	3.9267612
9601	NEUTRAL	4.246581
9603	NEUTRAL	3.942667
9606	NEUTRAL	4.0423245
9608	NEUTRAL	3.1421561
9611	NEUTRAL	3.2412386
9612	NEUTRAL	3.6920962
9613	NEUTRAL	3.9632936
9614	NEUTRAL	3.9675722
9618	NEUTRAL	3.7357273
9619	NEUTRAL	3.5487428
9620	NEUTRAL	3.5996346
9621	NEUTRAL	3.8368278
9622	NEUTRAL	3.725277
9625	NEUTRAL	3.784247
9626	NEUTRAL	3.5237298
9628	NEUTRAL	3.3949227
9629	NEUTRAL	3.5772724
9630	NEUTRAL	3.542801
9633	NEUTRAL	4.0736594
9634	NEUTRAL	4.0366044
9637	NEUTRAL	3.953771
9640	NEUTRAL	3.9697418
9642	NEUTRAL	3.7081876
9647	CONTRADICTION	3.923314
9648	NEUTRAL	4.106339
9649	NEUTRAL	3.9465384
9652	NEUTRAL	3.8915977
9654	NEUTRAL	4.055126
9655	NEUTRAL	3.924549
9658	NEUTRAL	4.050455
9660	NEUTRAL	3.9147382
9661	ENTAILMENT	4.1015916
9663	NEUTRAL	4.153381
9664	NEUTRAL	4.156193
9670	NEUTRAL	3.621427
9671	NEUTRAL	3.6825066
9672	NEUTRAL	3.8632636
9673	NEUTRAL	2.25911
9674	NEUTRAL	2.2480412
9679	NEUTRAL	3.8660588
9681	NEUTRAL	3.8781238
9682	NEUTRAL	3.0129879
9683	NEUTRAL	3.0809436
9685	ENTAILMENT	2.5803895
9686	NEUTRAL	3.0698366
9688	NEUTRAL	4.1659017
9690	NEUTRAL	4.282461
9693	NEUTRAL	3.920454
9696	NEUTRAL	3.8976922
9705	NEUTRAL	3.8085184
9707	NEUTRAL	3.8423834
9711	NEUTRAL	3.7398553
9712	NEUTRAL	3.0043097
9714	NEUTRAL	3.7351956
9716	ENTAILMENT	4.1361117
9724	NEUTRAL	4.1238785
9725	NEUTRAL	4.0997596
9727	NEUTRAL	4.179715
9728	NEUTRAL	4.150816
9729	NEUTRAL	4.099767
9732	NEUTRAL	4.011615
9734	NEUTRAL	3.99443
9735	NEUTRAL	3.982275
9737	NEUTRAL	4.1669073
9739	NEUTRAL	3.7838526
9740	NEUTRAL	4.174649
9741	NEUTRAL	3.92591
9742	NEUTRAL	4.0228114
9743	NEUTRAL	3.951027
9750	NEUTRAL	3.9585028
9751	NEUTRAL	4.026161
9754	NEUTRAL	3.8901663
9755	NEUTRAL	3.8641276
9756	NEUTRAL	4.010961
9761	NEUTRAL	4.157984
9762	CONTRADICTION	1.1548749
9767	NEUTRAL	3.8335605
9768	NEUTRAL	4.045121
9772	NEUTRAL	3.4661098
9775	NEUTRAL	3.9024644
9777	NEUTRAL	2.8891912
9779	NEUTRAL	3.901877
9781	NEUTRAL	4.2264376
9782	ENTAILMENT	1.6806786
9783	NEUTRAL	4.173997
9785	NEUTRAL	2.8303854
9787	NEUTRAL	3.0133123
9790	NEUTRAL	1.3056902
9791	NEUTRAL	2.9441628
9792	NEUTRAL	2.37956
9793	NEUTRAL	3.8464537
9794	NEUTRAL	2.028134
9796	ENTAILMENT	1.5194094
9797	NEUTRAL	2.1958888
9798	NEUTRAL	4.1999297
9802	NEUTRAL	3.0691018
9804	NEUTRAL	1.5256248
9807	NEUTRAL	2.2688112
9808	NEUTRAL	0.79786825
9809	NEUTRAL	3.793572
9810	NEUTRAL	1.9657743
9812	ENTAILMENT	0.6098607
9813	NEUTRAL	2.2679284
9818	NEUTRAL	3.7398787
9819	NEUTRAL	4.0842543
9823	NEUTRAL	2.1255558
9824	NEUTRAL	0.5231458
9826	NEUTRAL	3.3863559
9828	NEUTRAL	1.0734437
9830	CONTRADICTION	3.934289
9831	CONTRADICTION	1.2328706
9832	NEUTRAL	3.2854714
9833	NEUTRAL	3.7363157
9834	NEUTRAL	3.6451406
9835	NEUTRAL	2.7032037
9837	NEUTRAL	3.6761622
9842	NEUTRAL	2.385207
9845	NEUTRAL	1.1647639
9848	NEUTRAL	1.532078
9849	NEUTRAL	3.5178385
9850	CONTRADICTION	0.79759496
9852	NEUTRAL	3.7971635
9854	CONTRADICTION	1.9954219
9855	NEUTRAL	2.7558022
9857	NEUTRAL	4.131807
9858	NEUTRAL	3.1139383
9861	NEUTRAL	3.1746628
9862	NEUTRAL	0.35744846
9865	CONTRADICTION	3.835061
9866	NEUTRAL	3.2806826
9867	CONTRADICTION	2.7106886
9871	ENTAILMENT	3.8349586
9872	NEUTRAL	1.8635467
9873	CONTRADICTION	2.6697943
9881	NEUTRAL	1.814266
9883	NEUTRAL	3.6048768
9887	NEUTRAL	1.149948
9888	NEUTRAL	3.0237026
9890	NEUTRAL	3.952804
9891	NEUTRAL	3.81066
9892	NEUTRAL	4.0933886
9894	NEUTRAL	2.461074
9896	NEUTRAL	3.8670835
9898	NEUTRAL	4.0745616
9899	NEUTRAL	3.7299695
9901	NEUTRAL	2.8274765
9902	NEUTRAL	2.6078455
9906	NEUTRAL	2.8285878
9908	CONTRADICTION	2.1310077
9909	NEUTRAL	3.9784713
9910	NEUTRAL	1.9093745
9913	NEUTRAL	1.4923844
9917	NEUTRAL	3.6062522
9918	CONTRADICTION	2.0393896
9920	NEUTRAL	1.1372794
9923	ENTAILMENT	1.9857424
9924	CONTRADICTION	3.5218797
9925	NEUTRAL	2.2165108
9928	NEUTRAL	0.9015225
9929	NEUTRAL	2.8529143
9930	NEUTRAL	4.0605474
9932	NEUTRAL	3.5269752
9933	NEUTRAL	2.4228194
9937	NEUTRAL	0.90749115
9941	CONTRADICTION	3.1397989
9944	NEUTRAL	2.7350311
9945	NEUTRAL	2.9319293
9946	NEUTRAL	1.2204545
9950	NEUTRAL	3.9618983
9952	ENTAILMENT	3.117426
9953	NEUTRAL	3.8121228
9954	NEUTRAL	0.49241912
9956	NEUTRAL	3.761788
9957	NEUTRAL	2.7505016
9958	NEUTRAL	2.304164
9959	NEUTRAL	0.67671716
9961	NEUTRAL	4.1320724
9962	NEUTRAL	3.9993606
9964	NEUTRAL	1.2525154
9965	CONTRADICTION	2.367034
9966	NEUTRAL	3.2277064
9969	ENTAILMENT	3.8629122
9970	NEUTRAL	0.5659323
9971	NEUTRAL	2.545861
9972	CONTRADICTION	3.8025851
9977	NEUTRAL	2.469929
9978	ENTAILMENT	1.4123737
9979	NEUTRAL	3.7619352
9986	ENTAILMENT	2.2638352
9987	NEUTRAL	4.0047927
9989	CONTRADICTION	2.655345
9990	NEUTRAL	3.6143517
9991	CONTRADICTION	2.2415652
9992	NEUTRAL	1.8242924
9994	NEUTRAL	1.0125207
9995	NEUTRAL	3.20089
9996	NEUTRAL	2.2038276
